ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
5.454294569825145,-44.7589766497721,-2.965490035441451,-4.147712452206385,-45.602309402039786,3.1240080700650847
5.442142278153247,-44.95692217846737,-3.043387930952369,-4.428785754377424,-45.32731231071015,3.0920494694127623
5.557329301394693,-45.23472581700573,3.110298271888476,-4.5760175977487005,-44.72648188586151,3.007033650077742
5.433356094751965,-44.705658543511205,-2.927168229232872,-3.2443085896306374,-45.65641826617632,-3.1396511468393635
5.405551254125735,-44.621168490389785,-2.9509783401492085,-3.091855927794013,-45.63731182147519,-3.1267358846580047
