ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
6.951416665803858,-44.63374218872608,-3.0136340683364065,-4.593891633888016,-45.516629335177086,3.12698169477759
7.16098946668313,-43.79985858476557,-3.0508233141524315,-4.576115001739005,-45.36764658684198,3.12749214580302
5.402240951360165,-44.16492369663897,-2.9739946095908216,-4.306576608488075,-45.52269241008539,-3.134853347695776
5.499431009106412,-44.59655114159696,-2.986447276096182,-4.254896348474855,-45.622871545748914,3.1299308651791296
