ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
102.88437798394281,-16.125758140826434,1.229172293779352,105.25330843143824,-4.431254999478215,1.4634142755253172
102.26666332692292,-16.482063254546297,1.2828190891557634,105.16196785350665,-4.465383339209273,1.4578354533767832
102.71109035523935,-16.00201455473086,1.2178017542352062,105.21757604764112,-4.4420726867530576,1.461805869470092
102.2994315031574,-16.48214100865688,1.246877650697212,105.2454429762054,-4.447676886516088,1.4622035882072157
