ego_x,ego_y,ego_heading,lead_x,lead_y,lead_heading
40.49781405658573,-80.48068691751119,1.2363950256055196,44.37652546657866,-68.48744432031273,1.381697076225247
41.33706887535407,-78.4927776878641,1.2730456165614885,44.24033287641439,-69.18383909507135,1.3698156203979028
41.414658708720175,-78.40093232842743,1.2615208522562749,44.319765466068,-69.0939143516024,1.3699148678085145
41.377930009880515,-78.4039276383666,1.2728700211229405,44.31847263320982,-69.09456226894486,1.3697205759835267
40.49376355838224,-80.47586176979836,1.2321232779302,44.376423550778696,-68.48813852000553,1.381693683566926
